"Datum Beginn";"Datum Ende";"Wochentag";"Beginn";"Ende";"Raum";"Ereignis";"Fach";"Dozent";"Bereich";"Standort";"ID"
"17.11.2023";"17.11.2023";"Fr";"13:10";"13:55";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923810"
"17.11.2023";"17.11.2023";"Fr";"14:00";"14:45";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923812"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923814"
"24.11.2023";"24.11.2023";"Fr";"13:10";"13:55";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923816"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923818"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"306";"MP MPA 2308 H 01";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 102";"923820"
"17.11.2023";"17.11.2023";"Fr";"09:50";"10:35";"306";"MP MPA 2308 H 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"923890"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"306";"MP MPA 2308 H 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"923892"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"CTH";"MP MPA 2308 H 01";"Turnen und Sport / Turnhalle";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"923930"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"CTH";"MP MPA 2308 H 01";"Turnen und Sport / Turnhalle";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"923932"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"306";"MP MPA 2308 H 01";"Informatik";"Narcisa Knott";"JME";"Lagerstrasse 102";"924012"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"306";"MP MPA 2308 H 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Tania-Larissa Lutz";"JME";"Lagerstrasse 102";"924052"
"22.11.2023";"22.11.2023";"Mi";"17:00";"20:00";"405a";"Diverses JWI 2023";"Online HAD / HWD / TK / Claudio Cordenons";"";"JWI";"Lagerstrasse 102";"981008"
"18.11.2023";"18.11.2023";"Sa";"07:00";"20:00";"ZL O3.08";"Diverses SJS 2023";"ZHAW";"";"SJS";"Lagerstrasse 45";"829485"
"21.11.2023";"21.11.2023";"Di";"07:00";"20:00";"ZL O3.08";"Diverses SJS 2023";"ZHAW";"";"SJS";"Lagerstrasse 45";"829486"
"22.11.2023";"22.11.2023";"Mi";"07:00";"20:00";"ZL O3.08";"Diverses SJS 2023";"ZHAW";"";"SJS";"Lagerstrasse 45";"829487"
"17.11.2023";"17.11.2023";"Fr";"14:00";"14:45";"307a";"MP MPA 2308 I 01";"Labor";"Dagmar Kaleta";"JME";"Lagerstrasse 102";"924110"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"307a";"MP MPA 2308 I 01";"Labor";"Dagmar Kaleta";"JME";"Lagerstrasse 102";"924112"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"307a";"MP MPA 2308 I 01";"Labor";"Dagmar Kaleta";"JME";"Lagerstrasse 102";"924114"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"307a";"MP MPA 2308 I 01";"Labor";"Dagmar Kaleta";"JME";"Lagerstrasse 102";"924116"
"17.11.2023";"17.11.2023";"Fr";"08:00";"08:45";"307a";"MP MPA 2308 I 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924190"
"17.11.2023";"17.11.2023";"Fr";"08:50";"09:35";"307a";"MP MPA 2308 I 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924192"
"24.11.2023";"24.11.2023";"Fr";"08:00";"08:45";"307a";"MP MPA 2308 I 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924194"
"24.11.2023";"24.11.2023";"Fr";"08:50";"09:35";"307a";"MP MPA 2308 I 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924196"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924314"
"17.11.2023";"17.11.2023";"Fr";"13:10";"13:55";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924316"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924318"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924320"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924322"
"24.11.2023";"24.11.2023";"Fr";"13:10";"13:55";"307a";"MP MPA 2308 I 01";"Anatomie/Physiologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924324"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"307a";"MP MPA 2308 I 01";"Terminologie";"Tanja Kiener";"JME";"Lagerstrasse 102";"924412"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"307a";"MP MPA 2308 I 01";"Hygiene";"Michèle Kägi";"JME";"Lagerstrasse 102";"924440"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"307a";"MP MPA 2308 I 01";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 102";"924516"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"307a";"MP MPA 2308 I 01";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 102";"924518"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"307a";"MP MPA 2308 I 01";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 102";"924520"
"17.11.2023";"17.11.2023";"Fr";"10:40";"11:25";"307a";"MP MPA 2308 I 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"924590"
"24.11.2023";"24.11.2023";"Fr";"10:40";"11:25";"307a";"MP MPA 2308 I 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"924592"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"307a";"MP MPA 2308 I 01";"Turnen und Sport / Theorie";"Domenik Meier";"JME";"Lagerstrasse 102";"924670"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"307a";"MP MPA 2308 I 01";"Turnen und Sport / Theorie";"Domenik Meier";"JME";"Lagerstrasse 102";"924672"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"307a";"MP MPA 2308 I 01";"Informatik";"Narcisa Knott";"JME";"Lagerstrasse 102";"924712"
"17.11.2023";"17.11.2023";"Fr";"09:50";"10:35";"307a";"MP MPA 2308 I 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 102";"924750"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"307a";"MP MPA 2308 I 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 102";"924752"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"201";"MP MPA 2308 K 01";"Labor";"Rosaria Diano";"JME";"Lagerstrasse 102";"924814"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"201";"MP MPA 2308 K 01";"Labor";"Rosaria Diano";"JME";"Lagerstrasse 102";"924816"
"17.11.2023";"17.11.2023";"Fr";"10:40";"11:25";"201";"MP MPA 2308 K 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924890"
"17.11.2023";"17.11.2023";"Fr";"11:30";"12:15";"201";"MP MPA 2308 K 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924892"
"24.11.2023";"24.11.2023";"Fr";"10:40";"11:25";"201";"MP MPA 2308 K 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924894"
"24.11.2023";"24.11.2023";"Fr";"11:30";"12:15";"201";"MP MPA 2308 K 01";"Chemie/Mathematik";"Tanja Kiener";"JME";"Lagerstrasse 102";"924896"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925014"
"17.11.2023";"17.11.2023";"Fr";"15:50";"16:35";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925016"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925018"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925020"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925022"
"24.11.2023";"24.11.2023";"Fr";"15:50";"16:35";"201";"MP MPA 2308 K 01";"Anatomie/Physiologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925024"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"201";"MP MPA 2308 K 01";"Terminologie";"Akbar Taraz";"JME";"Lagerstrasse 102";"925112"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"201";"MP MPA 2308 K 01";"Hygiene";"Tania-Larissa Lutz";"JME";"Lagerstrasse 102";"925152"
"17.11.2023";"17.11.2023";"Fr";"08:00";"08:45";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925230"
"17.11.2023";"17.11.2023";"Fr";"08:50";"09:35";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925232"
"17.11.2023";"17.11.2023";"Fr";"09:50";"10:35";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925234"
"24.11.2023";"24.11.2023";"Fr";"08:00";"08:45";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925236"
"24.11.2023";"24.11.2023";"Fr";"08:50";"09:35";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925238"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"201";"MP MPA 2308 K 01";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 102";"925240"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"201";"MP MPA 2308 K 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"925312"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"CTH";"MP MPA 2308 K 01";"Turnen und Sport / Turnhalle";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"925350"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"CTH";"MP MPA 2308 K 01";"Turnen und Sport / Turnhalle";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"925352"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"201";"MP MPA 2308 K 01";"Informatik";"Narcisa Knott";"JME";"Lagerstrasse 102";"925432"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"201";"MP MPA 2308 K 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 102";"925470"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"201";"MP MPA 2308 K 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 102";"925472"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"307b";"MP MPA 2308 M 01";"Labor";"Roberto De Marco";"JME";"Lagerstrasse 102";"926934"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"307b";"MP MPA 2308 M 01";"Labor";"Roberto De Marco";"JME";"Lagerstrasse 102";"926936"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"307b";"MP MPA 2308 M 01";"Chemie/Mathematik";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"927014"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"307b";"MP MPA 2308 M 01";"Chemie/Mathematik";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"927016"
"20.11.2023";"20.11.2023";"Mo";"08:00";"08:45";"307a";"MP MPA 2308 M 01";"Anatomie/Physiologie";"Alexander Sach";"JME";"Lagerstrasse 102";"927130"
"20.11.2023";"20.11.2023";"Mo";"08:50";"09:35";"307a";"MP MPA 2308 M 01";"Anatomie/Physiologie";"Alexander Sach";"JME";"Lagerstrasse 102";"927132"
"20.11.2023";"20.11.2023";"Mo";"15:00";"15:45";"ZL O4.05";"MP MPA 2308 M 01";"Anatomie/Physiologie";"Alexander Sach";"JME";"Lagerstrasse 45";"927134"
"20.11.2023";"20.11.2023";"Mo";"15:50";"16:35";"ZL O4.05";"MP MPA 2308 M 01";"Anatomie/Physiologie";"Alexander Sach";"JME";"Lagerstrasse 45";"927136"
"20.11.2023";"20.11.2023";"Mo";"14:00";"14:45";"ZL O4.05";"MP MPA 2308 M 01";"Terminologie";"Tanja Kiener";"JME";"Lagerstrasse 45";"927222"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"307b";"MP MPA 2308 M 01";"Hygiene";"Tania-Larissa Lutz";"JME";"Lagerstrasse 102";"927262"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"307a";"MP MPA 2308 M 01";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"927340"
"20.11.2023";"20.11.2023";"Mo";"11:30";"12:15";"307a";"MP MPA 2308 M 01";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"927342"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"307a";"MP MPA 2308 M 01";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"927344"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"307a";"MP MPA 2308 M 01";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"927414"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"307b";"MP MPA 2308 M 01";"Turnen und Sport / Theorie";"Domenik Meier";"JME";"Lagerstrasse 102";"927492"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"307b";"MP MPA 2308 M 01";"Turnen und Sport / Theorie";"Domenik Meier";"JME";"Lagerstrasse 102";"927494"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"307b";"MP MPA 2308 M 01";"Informatik";"Narcisa Knott";"JME";"Lagerstrasse 102";"927534"
"20.11.2023";"20.11.2023";"Mo";"16:40";"17:25";"ZL O4.05";"MP MPA 2308 M 01";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"927572"
"23.11.2023";"23.11.2023";"Do";"17:45";"18:30";"ZL O4.14";"MK SPG 2310A";"Sprechstundenassistenz Grundlagen";"Andrea Sutter";"JME";"Lagerstrasse 45";"954544"
"23.11.2023";"23.11.2023";"Do";"18:40";"19:25";"ZL O4.14";"MK SPG 2310A";"Sprechstundenassistenz Grundlagen";"Andrea Sutter";"JME";"Lagerstrasse 45";"954546"
"23.11.2023";"23.11.2023";"Do";"19:30";"20:15";"ZL O4.14";"MK SPG 2310A";"Sprechstundenassistenz Grundlagen";"Andrea Sutter";"JME";"Lagerstrasse 45";"954548"
"23.11.2023";"23.11.2023";"Do";"20:15";"21:00";"ZL O4.14";"MK SPG 2310A";"Sprechstundenassistenz Grundlagen";"Andrea Sutter";"JME";"Lagerstrasse 45";"954550"
"20.11.2023";"20.11.2023";"Mo";"08:30";"17:00";"408";"WS CAS HCLM 2308";"Rechnungswesen I";"Thomas Hoppler";"WSAG";"Lagerstrasse 102";"969047"
"21.11.2023";"21.11.2023";"Di";"08:30";"17:00";"408";"WS CAS HCLM 2308";"Personalführung, Arbeitsrecht und Arbeitszeugnisse";"Gabriela Baumgartner";"WSAG";"Lagerstrasse 102";"969051"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"205a";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960991"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"205b";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960992"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"205a";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960994"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"205b";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960995"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"205a";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960997"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"205b";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"960998"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"205a";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"961000"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"205b";"HS KVE 2208 A 03";"Rechnungswesen";"Fahim Abed";"JWI";"Lagerstrasse 102";"961001"
"17.11.2023";"17.11.2023";"Fr";"14:00";"14:45";"204b";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961161"
"17.11.2023";"17.11.2023";"Fr";"14:00";"14:45";"204a";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961160"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"204b";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961164"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"204a";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961163"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"204b";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961167"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"204a";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961166"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"204b";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961170"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"204a";"HS KVE 2208 A 03";"Integrierte Praxisteile";"Julian Spatz";"JWI";"Lagerstrasse 102";"961169"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"205a";"HS KVE 2208 A 03";"Betriebswirtschaft";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"961287"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"205b";"HS KVE 2208 A 03";"Betriebswirtschaft";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"961288"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"205a";"HS KVE 2208 A 03";"Betriebswirtschaft";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"961290"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"205b";"HS KVE 2208 A 03";"Betriebswirtschaft";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"961291"
"21.11.2023";"21.11.2023";"Di";"09:50";"10:35";"205a";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961474"
"21.11.2023";"21.11.2023";"Di";"09:50";"10:35";"205b";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961475"
"21.11.2023";"21.11.2023";"Di";"10:40";"11:25";"205a";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961477"
"21.11.2023";"21.11.2023";"Di";"10:40";"11:25";"205b";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961478"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"205a";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961480"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"205b";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961481"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"205a";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961483"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"205b";"HS KVE 2208 A 03";"Deutsch";"Roland Stüben";"JWI";"Lagerstrasse 102";"961484"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961709"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961710"
"17.11.2023";"17.11.2023";"Fr";"13:10";"13:55";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961712"
"17.11.2023";"17.11.2023";"Fr";"13:10";"13:55";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961713"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961715"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961716"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961718"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961719"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961721"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961722"
"24.11.2023";"24.11.2023";"Fr";"13:10";"13:55";"205a";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961724"
"24.11.2023";"24.11.2023";"Fr";"13:10";"13:55";"205b";"HS KVE 2208 A 03";"Englisch";"Javier Carro Pérez";"JWI";"Lagerstrasse 102";"961725"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"205a";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961950"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"205b";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961951"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"205a";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961953"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"205b";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961954"
"23.11.2023";"23.11.2023";"Do";"08:00";"08:45";"205a";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961956"
"23.11.2023";"23.11.2023";"Do";"08:00";"08:45";"205b";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961957"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"205a";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961959"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"205b";"HS KVE 2208 A 03";"Französisch";"Nadia Somerville";"JWI";"Lagerstrasse 102";"961960"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"303";"HS KVE 2208 A 03";"Tabellenkalkulation";"Robert Schmid";"JWI";"Lagerstrasse 102";"962102"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"303";"HS KVE 2208 A 03";"Tabellenkalkulation";"Robert Schmid";"JWI";"Lagerstrasse 102";"962104"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"406";"HS KVE 2208 A 03";"Wirtschaftssprache";"Martin Ramser";"JWI";"Lagerstrasse 102";"962178"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"406";"HS KVE 2208 A 03";"Wirtschaftssprache";"Martin Ramser";"JWI";"Lagerstrasse 102";"962180"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"205a";"HS KVE 2208 A 03";"Recht";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"962281"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"205b";"HS KVE 2208 A 03";"Recht";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"962282"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"205a";"HS KVE 2208 A 03";"Recht";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"962284"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"205b";"HS KVE 2208 A 03";"Recht";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"962285"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"407";"HS KVE 2208 A 03";"Lerngruppe";"";"JWI";"Lagerstrasse 102";"978460"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"201";"HS KVE 2208 A 03";"Informationsmanagement und Administration";"Martin Ramser";"JWI";"Lagerstrasse 102";"962379"
"21.11.2023";"21.11.2023";"Di";"14:00";"14:45";"201";"HS KVE 2208 A 03";"Informationsmanagement und Administration";"Martin Ramser";"JWI";"Lagerstrasse 102";"962381"
"20.11.2023";"20.11.2023";"Mo";"08:00";"08:45";"205a";"HS KVE 2208 A 03";"Volkswirtschaft";"Jean-Claude Langensand";"JWI";"Lagerstrasse 102";"962476"
